673,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
679,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
681,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
691,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
708,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
716,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
721,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
722,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
724,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
725,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
736,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
741,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
747,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
751,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
757,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
759,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
773,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
775,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
778,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
785,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
792,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
801,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
803,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
809,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
811,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
817,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
821,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
833,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
837,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
838,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
844,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
846,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
852,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
853,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
864,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
873,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
877,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
881,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
893,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
897,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
905,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
914,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
928,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
932,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
945,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
957,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
960,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
963,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
985,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
995,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
998,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1003,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1005,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1019,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1022,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1025,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1032,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1034,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1044,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1048,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1049,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1051,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1054,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1058,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1059,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
1087,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
1088,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1089,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1090,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1098,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
